primary_key,address,neighborhood,geocoded_address,lat,lng,place_id,raw_url,maps_url
82,"R JOAO CESAR MONTEIRO, N. 16",ALFINETES,"R. João César Monteiro 16, 2820 Aroeira, Portugal",38.5916505,-9.1748519,ChIJ_RfYwttKGQ0R5MzdCqGgxO8,https://maps.googleapis.com/maps/api/geocode/json?address=R%20JOAO%20CESAR%20MONTEIRO%2C%20N.%2016&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.59165050000001,-9.1748519"
83,"R JOSE CARLOS SA SILVEIRA, LT. 17",FURNAS,"R. José Carlos Sá da Silveira 17, 1500 Lisboa, Portugal",38.7411811,-9.1744759,EjlSLiBKb3PDqSBDYXJsb3MgU8OhIGRhIFNpbHZlaXJhIDE3LCAxNTAwIExpc2JvYSwgUG9ydHVnYWwiMBIuChQKEgkfYLpJOzMZDRHeRSoE0jzTwhARKhQKEgnjWLdJOzMZDRGeZfl5W59vWA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20JOSE%20CARLOS%20SA%20SILVEIRA%2C%20LT.%2017&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7411811,-9.1744759"
84,"R PADRE CARLOS SANTOS, LT. 37",FURNAS,"R. Padre Carlos dos Santos 37, 1500-072 Lisboa, Portugal",38.7406451,-9.1734675,ChIJvS1NXjszGQ0RgKCD1VrJaCQ,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PADRE%20CARLOS%20SANTOS%2C%20LT.%2037&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7406451,-9.1734675"
85,"LG MADALENA PERDIGAO, LT. 26",FURNAS,,,,,,
86,"R JOSE CARLOS SA SILVEIRA, LT. 23",FURNAS,"R. José Carlos Sá da Silveira 23, 1500-900 Lisboa, Portugal",38.7410875,-9.1742718,ChIJE1ea2XYzGQ0RRSmVEke4lv8,https://maps.googleapis.com/maps/api/geocode/json?address=R%20JOSE%20CARLOS%20SA%20SILVEIRA%2C%20LT.%2023&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7410875,-9.1742718"
87,"EST PACO LUMIAR, LT. R-1",HORTA NOVA,,,,,,
88,"BO DA HORTA NOVA, LT. A-14",HORTA NOVA,,,,,,
89,"R ARTUR DUARTE, N. 9",ALFINETES,"R. Artur Duarte 9, 2725-680 Algueirão-Mem Martins, Portugal",38.8018847,-9.3378808,ChIJZSaIZkfQHg0RvYYNYelw7dE,https://maps.googleapis.com/maps/api/geocode/json?address=R%20ARTUR%20DUARTE%2C%20N.%209&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.8018847,-9.337880799999999"
90,"R CARLOS GIL, LT. 646 D",ALFINETES,"R. Carlos Gil 646, 1950 Lisboa, Portugal",38.7382804,-9.1121994,EihSLiBDYXJsb3MgR2lsIDY0NiwgMTk1MCBMaXNib2EsIFBvcnR1Z2FsIjESLwoUChIJUYW70sIzGQ0RVpr1uF06wwEQhgUqFAoSCUHnt9LCMxkNEQdyCIoMEfFA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20CARLOS%20GIL%2C%20LT.%20646%20D&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.73828040000001,-9.1121994"
91,"R JOSE CARLOS SA SILVEIRA, LT. 19",FURNAS,"R. José Carlos Sá da Silveira 19, 1500 Lisboa, Portugal",38.7411811,-9.1744759,EjlSLiBKb3PDqSBDYXJsb3MgU8OhIGRhIFNpbHZlaXJhIDE5LCAxNTAwIExpc2JvYSwgUG9ydHVnYWwiMBIuChQKEgkfYLpJOzMZDRHeRSoE0jzTwhATKhQKEgnjWLdJOzMZDRGeZfl5W59vWA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20JOSE%20CARLOS%20SA%20SILVEIRA%2C%20LT.%2019&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7411811,-9.1744759"
92,"LG CALOUSTE GULBENKIAN, LT. 7",FURNAS,,,,,,
93,"R FERNANDO SYLVAN, LT. 30",FURNAS,"R. Fernando Sylvan 30, 1500-072 Lisboa, Portugal",38.7407534,-9.1739188,ChIJIcm-XDszGQ0ROEG-rpLEWPY,https://maps.googleapis.com/maps/api/geocode/json?address=R%20FERNANDO%20SYLVAN%2C%20LT.%2030&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7407534,-9.1739188"
94,"R FRANCISCO SANTOS, LT. 42",FURNAS,,,,,,
95,"R VASCO GAMA RODRIGUES, N. 5",CASAL DOS MACHADOS,"R. Vasco da Gama Rodrigues 5, 1800-002 Lisboa, Portugal",38.7716969,-9.1037369,ChIJ_R5PGScyGQ0RSAEmTSkJRqU,https://maps.googleapis.com/maps/api/geocode/json?address=R%20VASCO%20GAMA%20RODRIGUES%2C%20N.%205&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.77169689999999,-9.1037369"
96,"R PADRE JOAQUIM ALVES CORREIA, N. 10",CASAL DOS MACHADOS,"R. Padre Joaquim Alves Correia 10, 1800 Lisboa, Portugal",38.7733998,-9.1036838,ChIJ2c4M0yAyGQ0R7rdm2YO01Jg,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PADRE%20JOAQUIM%20ALVES%20CORREIA%2C%20N.%2010&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7733998,-9.103683799999999"
97,"R CARLOS GIL, LT. 647 C",ALFINETES,"R. Carlos Gil 647-C, 1950 Lisboa, Portugal",38.7381422,-9.1126408,ChIJf-KOzcIzGQ0RPfhP2Q8nY9o,https://maps.googleapis.com/maps/api/geocode/json?address=R%20CARLOS%20GIL%2C%20LT.%20647%20C&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7381422,-9.1126408"
98,"R CARLOS GIL, LT. 642 B",ALFINETES,"R. Carlos Gil 642B, 1950-432 Lisboa, Portugal",38.7388813,-9.1126312,ChIJyWJhPf8zGQ0RNcor1uOa7gQ,https://maps.googleapis.com/maps/api/geocode/json?address=R%20CARLOS%20GIL%2C%20LT.%20642%20B&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7388813,-9.1126312"
99,"R ALCINA BASTOS, LT. 3",FURNAS,"R. Alcina Bastos 3, 1500 Lisboa, Portugal",38.7413415,-9.1760109,EilSLiBBbGNpbmEgQmFzdG9zIDMsIDE1MDAgTGlzYm9hLCBQb3J0dWdhbCIwEi4KFAoSCdmoSSk7MxkNEVLILYVFouJYEAMqFAoSCZeNqkE7MxkNES_vDYirjeVI,https://maps.googleapis.com/maps/api/geocode/json?address=R%20ALCINA%20BASTOS%2C%20LT.%203&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7413415,-9.1760109"
100,"R ALCINA BASTOS, LT. 2",FURNAS,"R. Alcina Bastos 2, 1500 Lisboa, Portugal",38.7413415,-9.1760109,EilSLiBBbGNpbmEgQmFzdG9zIDIsIDE1MDAgTGlzYm9hLCBQb3J0dWdhbCIwEi4KFAoSCdmoSSk7MxkNEVLILYVFouJYEAIqFAoSCZeNqkE7MxkNES_vDYirjeVI,https://maps.googleapis.com/maps/api/geocode/json?address=R%20ALCINA%20BASTOS%2C%20LT.%202&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7413415,-9.1760109"
101,"SALAO FESTAS BO DAS FURNAS, SN",FURNAS,,,,,,
102,"R RAUL MESNIER PONSARD, N. 12",ALTO DO LUMIAR,,,,,,
103,"R CARLOS GIL, LT. 647 AB",ALFINETES,"R. Carlos Gil 647, 1950-431 Lisboa, Portugal",38.737763,-9.1126396,ChIJI-7t_uozGQ0RUquXK94yKAw,https://maps.googleapis.com/maps/api/geocode/json?address=R%20CARLOS%20GIL%2C%20LT.%20647%20AB&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.737763,-9.1126396"
104,"R ARTUR DUARTE, N. 15",ALFINETES,"R. Artur Duarte 15, 2725-680 Algueirão-Mem Martins, Portugal",38.80223,-9.3381292,ChIJyeHZaUfQHg0RMLuyRfJfTvY,https://maps.googleapis.com/maps/api/geocode/json?address=R%20ARTUR%20DUARTE%2C%20N.%2015&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.80223,-9.3381292"
105,"AV MARIA HELENA VIEIRA SILVA, N. 6",ALTO DO LUMIAR,"R. Maria Helena Vieira da Silva 6, 2635 Rio de Mouro, Portugal",38.7574224,-9.3515382,ChIJu3jKaZPPHg0RQz4xBIvCLhA,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20MARIA%20HELENA%20VIEIRA%20SILVA%2C%20N.%206&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7574224,-9.3515382"
106,"AV MARIA HELENA VIEIRA SILVA, N. 8",ALTO DO LUMIAR,"R. Maria Helena Vieira da Silva 8, 2635-045 Rio de Mouro, Portugal",38.7575628,-9.3515655,ChIJ1Z9oQpPPHg0RZxQy9HrvHiE,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20MARIA%20HELENA%20VIEIRA%20SILVA%2C%20N.%208&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7575628,-9.3515655"
107,"LG CALOUSTE GULBENKIAN, LT. 13",FURNAS,,,,,,
108,"LG CALOUSTE GULBENKIAN, LT. 12",FURNAS,,,,,,
109,"LARGO ROQUE LAIA, LT. 1",OLAIAS,"Largo Roque Laia 1, 1900-863 Lisboa, Portugal",38.7395419,-9.1260426,Ei1MYXJnbyBSb3F1ZSBMYWlhIDEsIDE5MDAtODYzIExpc2JvYSwgUG9ydHVnYWwiMBIuChQKEgmLYjwnvzMZDRGGx05zt4FC0BABKhQKEgmLlWUmvzMZDREl8eBYPOno3Q,https://maps.googleapis.com/maps/api/geocode/json?address=LARGO%20ROQUE%20LAIA%2C%20LT.%201&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7395419,-9.1260426"
110,"LARGO ROQUE LAIA, LT. 2",OLAIAS,"Largo Roque Laia 2, 1900-863 Lisboa, Portugal",38.7395419,-9.1260426,Ei1MYXJnbyBSb3F1ZSBMYWlhIDIsIDE5MDAtODYzIExpc2JvYSwgUG9ydHVnYWwiMBIuChQKEgmLYjwnvzMZDRGGx05zt4FC0BACKhQKEgmLlWUmvzMZDREl8eBYPOno3Q,https://maps.googleapis.com/maps/api/geocode/json?address=LARGO%20ROQUE%20LAIA%2C%20LT.%202&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7395419,-9.1260426"
111,"R RAUL MESNIER PONSARD, N. 14",ALTO DO LUMIAR,,,,,,
112,"AV MARIA HELENA VIEIRA SILVA, N. 10",ALTO DO LUMIAR,"R. Maria Helena Vieira da Silva 10, 2725-397 Algueirão-Mem Martins, Portugal",38.7993876,-9.3343214,ChIJEwX7KzjQHg0RU9bmbXjkMo8,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20MARIA%20HELENA%20VIEIRA%20SILVA%2C%20N.%2010&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7993876,-9.3343214"
113,"R RIO PAIVA, LT. 54",PADRE CRUZ,"R. Júlia Santos Paiva Rio, 54 - Vila Santana, São Paulo - SP, 04679-000, Brazil",-23.6701787,-46.6796602,ChIJh9hINwVQzpQRUX1b4ilcwPU,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20PAIVA%2C%20LT.%2054&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-23.6701787,-46.6796602"
114,"R RIO TAVORA, LT. 9",PADRE CRUZ,"R. do Rio Távora 9, 1600-746 Lisboa, Portugal",38.7707428,-9.1894896,ChIJUUZLscoyGQ0RVTL7m5ym-2Y,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20TAVORA%2C%20LT.%209&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7707428,-9.1894896"
115,"R FERNANDO SYLVAN, LT. 31",FURNAS,"R. Fernando Sylvan 31, 1500-072 Lisboa, Portugal",38.7405715,-9.1738364,ChIJCdELXTszGQ0R19mJAy8XoIM,https://maps.googleapis.com/maps/api/geocode/json?address=R%20FERNANDO%20SYLVAN%2C%20LT.%2031&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7405715,-9.173836399999999"
116,"LG CALOUSTE GULBENKIAN, LT. 15",FURNAS,,,,,,
117,"R CARLOS GIL, LT. 646 A",ALFINETES,"R. Carlos Gil 646, 1950 Lisboa, Portugal",38.7382804,-9.1121994,EihSLiBDYXJsb3MgR2lsIDY0NiwgMTk1MCBMaXNib2EsIFBvcnR1Z2FsIjESLwoUChIJUYW70sIzGQ0RVpr1uF06wwEQhgUqFAoSCUHnt9LCMxkNEQdyCIoMEfFA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20CARLOS%20GIL%2C%20LT.%20646%20A&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.73828040000001,-9.1121994"
118,"R CARLOS GIL, LT. 647 D",ALFINETES,"R. Carlos Gil 647, 1950-431 Lisboa, Portugal",38.737763,-9.1126396,ChIJI-7t_uozGQ0RUquXK94yKAw,https://maps.googleapis.com/maps/api/geocode/json?address=R%20CARLOS%20GIL%2C%20LT.%20647%20D&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.737763,-9.1126396"
119,"R PROF ALMEIDA LIMA, LT. 23",PADRE CRUZ,"R. Prof. Almeida Lima 23, 1600 Lisboa, Portugal",38.7688818,-9.1925414,ChIJn0IoADXNHg0RaW3vTcggTX4,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20ALMEIDA%20LIMA%2C%20LT.%2023&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7688818,-9.1925414"
120,"R RIO CAIA, LT. 45",PADRE CRUZ,"R. do Rio Caia 45, 1600-830 Lisboa, Portugal",38.7718896,-9.1872771,ChIJLy3Wf7UyGQ0Rx8VtXNVViqc,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20CAIA%2C%20LT.%2045&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7718896,-9.1872771"
121,"R CARLOS GIL, LT. 642 D",ALFINETES,"R. Carlos Gil 642B, 1950-432 Lisboa, Portugal",38.7388813,-9.1126312,ChIJyWJhPf8zGQ0RNcor1uOa7gQ,https://maps.googleapis.com/maps/api/geocode/json?address=R%20CARLOS%20GIL%2C%20LT.%20642%20D&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7388813,-9.1126312"
122,"R JOAO CESAR MONTEIRO, N. 20",ALFINETES,"R. João César Monteiro 20, 2820 Aroeira, Portugal",38.5914292,-9.1746404,ChIJIQ1-3dtKGQ0RDb8ZREeED3s,https://maps.googleapis.com/maps/api/geocode/json?address=R%20JOAO%20CESAR%20MONTEIRO%2C%20N.%2020&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.5914292,-9.1746404"
123,"R PADRE CARLOS SANTOS, LT. 34",FURNAS,"R. Padre Carlos dos Santos 34, 1500-072 Lisboa, Portugal",38.7410927,-9.1737855,ChIJh5hmWjszGQ0RCs1um-2c8Ro,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PADRE%20CARLOS%20SANTOS%2C%20LT.%2034&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7410927,-9.1737855"
124,"R ALCINA BASTOS, LT. 5",FURNAS,"R. Alcina Bastos 5, 1500 Lisboa, Portugal",38.7413415,-9.1760109,EilSLiBBbGNpbmEgQmFzdG9zIDUsIDE1MDAgTGlzYm9hLCBQb3J0dWdhbCIwEi4KFAoSCdmoSSk7MxkNEVLILYVFouJYEAUqFAoSCZeNqkE7MxkNES_vDYirjeVI,https://maps.googleapis.com/maps/api/geocode/json?address=R%20ALCINA%20BASTOS%2C%20LT.%205&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7413415,-9.1760109"
125,"R RIO PAIVA, LT. 63",PADRE CRUZ,"R. do Rio Paiva 63, 1600-830 Lisboa, Portugal",38.772813,-9.1888308,ChIJHeJJQbUyGQ0RfVLTRLIvJn4,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20PAIVA%2C%20LT.%2063&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.772813,-9.1888308"
126,"R RIO SADO, LT. 1",PADRE CRUZ,"R. Rio Sado 1, 1600 Lisboa, Portugal",38.7724177,-9.1897495,EiRSLiBSaW8gU2FkbyAxLCAxNjAwIExpc2JvYSwgUG9ydHVnYWwiMBIuChQKEglJLWtNtTIZDRG9lBqOcwgmlBABKhQKEgnveYlFtTIZDRFWXerVrYv-FA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20SADO%2C%20LT.%201&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7724177,-9.1897495"
127,"LG MARIA JUDITE CARVALHO, N. 6",CASAL DOS MACHADOS,"R. Maria Judite de Carvalho 6, 2830-302 Barreiro, Portugal",38.6578671,-9.0724164,ChIJ9W_bPUc2GQ0Rd0Mi0_ogOI8,https://maps.googleapis.com/maps/api/geocode/json?address=LG%20MARIA%20JUDITE%20CARVALHO%2C%20N.%206&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.6578671,-9.0724164"
128,"LG MARIA JUDITE CARVALHO, N. 5",CASAL DOS MACHADOS,,,,,,
129,"R RIO GUADIANA, LT. 5",PADRE CRUZ,"R. Rio Guadiana 5, 1600-716 Lisboa, Portugal",38.7718643,-9.1908457,ChIJdRr5-TfNHg0Rzd-W5TOV2Sk,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20GUADIANA%2C%20LT.%205&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7718643,-9.190845699999999"
130,"R RIO MIRA, LT. 15",PADRE CRUZ,,,,,,
131,"R RIO CEIRA, LT. 22",PADRE CRUZ,"R. do Rio Ceira 22, 1600-752 Lisboa, Portugal",38.771381,-9.190785,ChIJB_2DWTXNHg0RQ7FF_YRLgVw,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20CEIRA%2C%20LT.%2022&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.77138100000001,-9.190785"
132,"R RIO TORGAL, LT. 3",PADRE CRUZ,"R. do Rio Torgal 3, 1600-830 Lisboa, Portugal",38.7721059,-9.1896919,ChIJFbqiU7UyGQ0R9cPtpQtXWCI,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20TORGAL%2C%20LT.%203&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7721059,-9.1896919"
133,"R PADRE CARLOS SANTOS, LT. 36",FURNAS,"R. Padre Carlos dos Santos 36, 1500-072 Lisboa, Portugal",38.7408012,-9.1735855,ChIJG2C6XjszGQ0R3EvT91XNmlg,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PADRE%20CARLOS%20SANTOS%2C%20LT.%2036&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7408012,-9.1735855"
134,"R RAUL MESNIER PONSARD, N. 8",ALTO DO LUMIAR,,,,,,
135,"LG CALDERON DINIS, N. 6",CASAL DOS MACHADOS,,,,,,
136,"LG MARIA JUDITE CARVALHO, N. 7",CASAL DOS MACHADOS,,,,,,
137,"R PROF PAIS SILVA, LT. 71",PADRE CRUZ,"R. Prof. Pais da Silva 71, 1600-702 Lisboa, Portugal",38.770045,-9.1925749,ChIJfWfyCjXNHg0RF-kfYU-7zpw,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20PAIS%20SILVA%2C%20LT.%2071&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.770045,-9.1925749"
138,"R RIO SADO, LT. 2",PADRE CRUZ,"R. Rio Sado 2, 1600-000 Lisboa, Portugal",38.7726493,-9.1898687,ChIJFTMViZAzGQ0RpA6LjrqwhVo,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20SADO%2C%20LT.%202&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7726493,-9.1898687"
139,"R PROF FIDELINO FIGUEIREDO, LT. 77",PADRE CRUZ,"R. Prof. Fidelino de Figueiredo 77, 1600 Lisboa, Portugal",38.7690535,-9.1950477,ChIJdZ5F0TXNHg0RbK6beWtz52w,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20FIDELINO%20FIGUEIREDO%2C%20LT.%2077&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7690535,-9.1950477"
140,"R PROF LINDLEY CINTRA, LT. 47",PADRE CRUZ,"R. Prof. Lindley Cintra 47, 1600-647 Lisboa, Portugal",38.7697283,-9.1934442,ChIJu-bNujXNHg0RLSazw7WVe3I,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20LINDLEY%20CINTRA%2C%20LT.%2047&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7697283,-9.1934442"
141,"AV MARIA HELENA VIEIRA SILVA, N. 12",ALTO DO LUMIAR,"R. Maria Helena Vieira da Silva 12, 8800 Tavira, Portugal",37.1360756,-7.6280397,ChIJCxzvNV8DEA0R6hYtOrq716M,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20MARIA%20HELENA%20VIEIRA%20SILVA%2C%20N.%2012&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=37.1360756,-7.628039699999999"
142,"R JOAO CESAR MONTEIRO, N. 14",ALFINETES,"R. João César Monteiro 14, 2820 Aroeira, Portugal",38.5917166,-9.1749017,ChIJQ3kQw9tKGQ0RoJC-fHNXD5k,https://maps.googleapis.com/maps/api/geocode/json?address=R%20JOAO%20CESAR%20MONTEIRO%2C%20N.%2014&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.59171660000001,-9.1749017"
143,"R RIO ALVA, LT. 42",PADRE CRUZ,"R. do Rio Alva 42, 1600-708 Lisboa, Portugal",38.7717613,-9.1875462,ChIJ5eM7gsoyGQ0RwzjGUg8V23A,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20ALVA%2C%20LT.%2042&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7717613,-9.1875462"
144,"R RIO PAIVA, LT. 36",PADRE CRUZ,"R. do Rio Paiva 36, 1600-746 Lisboa, Portugal",38.7716205,-9.1887839,ChIJezzeoMoyGQ0R9i86Ap-Tj68,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20PAIVA%2C%20LT.%2036&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7716205,-9.188783899999999"
145,"R RIO PAIVA, LT. 30",PADRE CRUZ,"R. do Rio Paiva 30, 1600-746 Lisboa, Portugal",38.7715278,-9.1887656,ChIJDcwUocoyGQ0RmM-COcCW2qQ,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20PAIVA%2C%20LT.%2030&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7715278,-9.1887656"
146,"R RIO ARADE, LT. 16",PADRE CRUZ,"R. Rio Arade 16, 8400-661 Parchal, Portugal",37.1337832,-8.5153417,ChIJz2pD7EQoGw0REDGvMDxn7lA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20ARADE%2C%20LT.%2016&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=37.1337832,-8.5153417"
147,"R PROF ARSENIO NUNES, LT. 18",PADRE CRUZ,"R. Prof. Arsénio Nunes 18, 1600-647 Lisboa, Portugal",38.768976,-9.1935333,ChIJ1zA1rTXNHg0RPr9048hSxss,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20ARSENIO%20NUNES%2C%20LT.%2018&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.76897599999999,-9.193533300000002"
148,"R RIO CEIRA, LT. 19",PADRE CRUZ,"R. do Rio Ceira 19, 1600-752 Lisboa, Portugal",38.7710421,-9.1909335,ChIJsathWzXNHg0RZkjr60BJjpI,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20CEIRA%2C%20LT.%2019&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7710421,-9.1909335"
149,"R ARTUR DUARTE, N. 5",ALFINETES,"R. Artur Duarte 5, 2725-680 Algueirão-Mem Martins, Portugal",38.8016095,-9.3375761,ChIJkRogfUfQHg0RNjoP4IIIOoQ,https://maps.googleapis.com/maps/api/geocode/json?address=R%20ARTUR%20DUARTE%2C%20N.%205&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.8016095,-9.337576100000001"
